ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-01,2872.79368627753,2006.501858890375,3450.130675368154,2872.79368627753,2872.79368627753,-151.0420761885098,-151.0420761885098,-151.0420761885098,218.7675154249499,218.7675154249499,218.7675154249499,-369.8095916134597,-369.8095916134597,-369.8095916134597,0.0,0.0,0.0,2721.7516100890202
2025-05-04,2846.6742638173787,1968.299075345212,3402.1059193119227,2846.6742638173787,2846.6742638173787,-148.33877847819093,-148.33877847819093,-148.33877847819093,108.83944472821454,108.83944472821454,108.83944472821454,-257.1782232064055,-257.1782232064055,-257.1782232064055,0.0,0.0,0.0,2698.335485339188
2025-05-05,2837.9677896639946,2068.206327605551,3468.7317424412713,2837.9677896639946,2837.9677896639946,-89.4297927719649,-89.4297927719649,-89.4297927719649,135.66463114477347,135.66463114477347,135.66463114477347,-225.09442391673838,-225.09442391673838,-225.09442391673838,0.0,0.0,0.0,2748.5379968920297
2025-05-06,2829.261315510611,2104.478127816164,3542.62139627025,2829.261315510611,2829.261315510611,4.671251014356522,4.671251014356522,4.671251014356522,201.039157719215,201.039157719215,201.039157719215,-196.36790670485848,-196.36790670485848,-196.36790670485848,0.0,0.0,0.0,2833.9325665249676
2025-05-07,2820.5548413572283,2154.2274629762333,3630.338045423655,2820.5548413572283,2820.5548413572283,62.152856348120956,62.152856348120956,62.152856348120956,233.47138643740078,233.47138643740078,233.47138643740078,-171.31853008927985,-171.31853008927985,-171.31853008927985,0.0,0.0,0.0,2882.7076977053493
2025-05-08,2811.8483672038446,2153.916205550381,3581.6904055885575,2811.8483672038446,2811.8483672038446,68.5461127261365,68.5461127261365,68.5461127261365,218.7675154251376,218.7675154251376,218.7675154251376,-150.22140269900112,-150.22140269900112,-150.22140269900112,0.0,0.0,0.0,2880.394479929981
2025-05-11,2785.728944743693,2035.13642440297,3512.102032316587,2785.728944743693,2785.728944743693,-3.7985455278650346,-3.7985455278650346,-3.7985455278650346,108.8394447278915,108.8394447278915,108.8394447278915,-112.6379902557566,-112.6379902557566,-112.6379902557566,0.0,0.0,0.0,2781.930399215828
2025-05-12,2777.0224705903106,2135.863110308497,3494.0885695987076,2777.0224705903106,2777.0224705903106,26.594114355871163,26.594114355871163,26.594114355871163,135.66463114512734,135.66463114512734,135.66463114512734,-109.0705167892562,-109.0705167892562,-109.0705167892562,0.0,0.0,0.0,2803.616584946182
2025-05-13,2768.3159964369265,2112.3251122965794,3523.475900256057,2768.3159964369265,2768.3159964369265,91.00429304643411,91.00429304643411,91.00429304643411,201.03915772049163,201.03915772049163,201.03915772049163,-110.0348646740575,-110.0348646740575,-110.0348646740575,0.0,0.0,0.0,2859.3202894833607
2025-05-14,2759.609522593413,2203.718760678451,3543.220467523076,2759.609522593413,2759.609522593413,117.99730077259495,117.99730077259495,117.99730077259495,233.47138643806386,233.47138643806386,233.47138643806386,-115.47408566546896,-115.47408566546896,-115.47408566546896,0.0,0.0,0.0,2877.606823366008
2025-05-15,2750.9030487498994,2137.4291387972344,3533.5350176843062,2750.9030487498994,2750.9030487498994,93.49422050683245,93.49422050683245,93.49422050683245,218.7675154262478,218.7675154262478,218.7675154262478,-125.27329491941529,-125.27329491941529,-125.27329491941529,0.0,0.0,0.0,2844.3972692567318
2025-05-18,2724.783627219359,1947.422361721781,3406.3847961128695,2724.783627219359,2724.783627219359,-70.01792949607277,-70.01792949607277,-70.01792949607277,108.8394447289881,108.8394447289881,108.8394447289881,-178.85737422506088,-178.85737422506088,-178.85737422506088,0.0,0.0,0.0,2654.7656977232864
2025-05-19,2716.0771533758457,1962.109665226783,3338.26357100043,2716.0771533758457,2716.0771533758457,-68.20719142805918,-68.20719142805918,-68.20719142805918,135.66463114531243,135.66463114531243,135.66463114531243,-203.8718225733716,-203.8718225733716,-203.8718225733716,0.0,0.0,0.0,2647.8699619477866
2025-05-21,2698.664205688817,1935.8002205950527,3344.6663824479074,2698.664205688817,2698.664205688817,-29.07387582625949,-29.07387582625949,-29.07387582625949,233.4713864368154,233.4713864368154,233.4713864368154,-262.5452622630749,-262.5452622630749,-262.5452622630749,0.0,0.0,0.0,2669.5903298625576
2025-05-22,2689.9577318453053,1966.7860308909137,3321.5152565832327,2689.9577318453053,2689.9577318453053,-76.62483482973562,-76.62483482973562,-76.62483482973562,218.7675154241667,218.7675154241667,218.7675154241667,-295.3923502539023,-295.3923502539023,-295.3923502539023,0.0,0.0,0.0,2613.33289701557
2025-05-27,2646.4253626277364,1737.8979792443263,3176.241242892357,2646.4253626277364,2646.4253626277364,-275.9686400968866,-275.9686400968866,-275.9686400968866,201.03915772018087,201.03915772018087,201.03915772018087,-477.00779781706734,-477.00779781706734,-477.00779781706734,0.0,0.0,0.0,2370.4567225308497
2025-05-28,2637.7188887842226,1668.911048462624,3050.756349580412,2637.7188887842226,2637.7188887842226,-280.2147927764327,-280.2147927764327,-280.2147927764327,233.47138643747843,233.47138643747843,233.47138643747843,-513.6861792139111,-513.6861792139111,-513.6861792139111,0.0,0.0,0.0,2357.50409600779
2025-05-29,2629.0124149407093,1611.2938411060377,2953.0391591405646,2629.0124149407093,2629.0124149407093,-330.74066476513104,-330.74066476513104,-330.74066476513104,218.7675154252769,218.7675154252769,218.7675154252769,-549.508180190408,-549.508180190408,-549.508180190408,0.0,0.0,0.0,2298.2717501755783
2025-06-01,2602.892993410169,1373.7120317997867,2781.099781891366,2602.892993410169,2602.892993410169,-539.5490104986675,-539.5490104986675,-539.5490104986675,108.83944473047156,108.83944473047156,108.83944473047156,-648.3884552291389,-648.3884552291389,-648.3884552291389,0.0,0.0,0.0,2063.3439829115014
2025-06-02,2594.1865195666537,1323.9203864668355,2742.79716274638,2594.1865195666537,2594.1865195666537,-541.8812981015948,-541.8812981015948,-541.8812981015948,135.66463114602024,135.66463114602024,135.66463114602024,-677.5459292476149,-677.5459292476149,-677.5459292476149,0.0,0.0,0.0,2052.305221465059
2025-06-03,2585.4800457231404,1352.1761370917563,2822.6144287636425,2585.4800457231404,2585.4800457231404,-503.41071844484577,-503.41071844484577,-503.41071844484577,201.03915771775968,201.03915771775968,201.03915771775968,-704.4498761626054,-704.4498761626054,-704.4498761626054,0.0,0.0,0.0,2082.0693272782946
2025-06-04,2576.773571879628,1348.1395411752237,2809.435366642353,2576.773571879628,2576.773571879628,-495.4939501193902,-495.4939501193902,-495.4939501193902,233.47138643688623,233.47138643688623,233.47138643688623,-728.9653365562765,-728.9653365562765,-728.9653365562765,0.0,0.0,0.0,2081.2796217602377
2025-06-05,2568.0670980361147,1376.0154186444206,2721.1665864945894,2568.0670980361147,2568.0670980361147,-532.2423693830162,-532.2423693830162,-532.2423693830162,218.76751542479138,218.76751542479138,218.76751542479138,-751.0098848078077,-751.0098848078077,-751.0098848078077,0.0,0.0,0.0,2035.8247286530984
2025-06-08,2541.947676505573,1186.7958240972873,2574.333862250495,2541.947676505573,2541.947676505573,-693.427369768042,-693.427369768042,-693.427369768042,108.83944473085825,108.83944473085825,108.83944473085825,-802.2668144989003,-802.2668144989003,-802.2668144989003,0.0,0.0,0.0,1848.520306737531
2025-06-09,2533.2412026620595,1152.960026458887,2552.4415113153264,2533.2412026620595,2533.2412026620595,-678.95433481886,-678.95433481886,-678.95433481886,135.6646311449542,135.6646311449542,135.6646311449542,-814.6189659638143,-814.6189659638143,-814.6189659638143,0.0,0.0,0.0,1854.2868678431996
2025-06-10,2524.534728818546,1214.9963641669865,2654.107639834754,2524.534728818546,2524.534728818546,-623.7868400954355,-623.7868400954355,-623.7868400954355,201.0391577190363,201.0391577190363,201.0391577190363,-824.8259978144719,-824.8259978144719,-824.8259978144719,0.0,0.0,0.0,1900.7478887231102
2025-06-17,2463.58941191395,1126.0673904048872,2479.8654325874118,2463.58941191395,2463.58941191395,-653.8000427839264,-653.8000427839264,-653.8000427839264,201.03915772031294,201.03915772031294,201.03915772031294,-854.8392005042394,-854.8392005042394,-854.8392005042394,0.0,0.0,0.0,1809.7893691300233
2025-06-19,2446.176464226923,1133.9644510230776,2513.7454582732116,2446.176464226923,2446.176464226923,-638.9058757676462,-638.9058757676462,-638.9058757676462,218.76751542541606,218.76751542541606,218.76751542541606,-857.6733911930621,-857.6733911930621,-857.6733911930621,0.0,0.0,0.0,1807.270588459277
2025-06-22,2420.0570426963823,957.5206574746163,2362.691585604938,2420.0570426963823,2420.0570426963823,-755.131967405059,-755.131967405059,-755.131967405059,108.83944472861175,108.83944472861175,108.83944472861175,-863.9714121336705,-863.9714121336705,-863.9714121336705,0.0,0.0,0.0,1664.9250752913233
2025-06-23,2411.350568852869,1021.506129905235,2384.67426671007,2411.350568852869,2411.350568852869,-731.549760746544,-731.549760746544,-731.549760746544,135.6646311454931,135.6646311454931,135.6646311454931,-867.214391892037,-867.214391892037,-867.214391892037,0.0,0.0,0.0,1679.800808106325
2025-06-24,2402.6440950093556,979.984247051513,2437.773978913239,2402.6440950093556,2402.6440950093556,-670.1347280305988,-670.1347280305988,-670.1347280305988,201.03915771974064,201.03915771974064,201.03915771974064,-871.1738857503394,-871.1738857503394,-871.1738857503394,0.0,0.0,0.0,1732.5093669787568
2025-06-25,2393.9376211658405,1039.0564881913185,2416.9287110978025,2393.9376211658405,2393.9376211658405,-642.4070106996417,-642.4070106996417,-642.4070106996417,233.47138643887544,233.47138643887544,233.47138643887544,-875.8783971385171,-875.8783971385171,-875.8783971385171,0.0,0.0,0.0,1751.5306104661988
2025-06-26,2385.231147322327,1016.2531729557556,2412.7056657969415,2385.231147322327,2385.231147322327,-662.5495084192789,-662.5495084192789,-662.5495084192789,218.76751542560388,218.76751542560388,218.76751542560388,-881.3170238448827,-881.3170238448827,-881.3170238448827,0.0,0.0,0.0,1722.6816389030482
2025-06-29,2359.1117257917867,906.6740444916568,2237.4540351752466,2359.1117257917867,2359.1117257917867,-792.5257215023443,-792.5257215023443,-792.5257215023443,108.83944472970843,108.83944472970843,108.83944472970843,-901.3651662320528,-901.3651662320528,-901.3651662320528,0.0,0.0,0.0,1566.5860042894424
2025-06-30,2350.405251948273,853.9527302459067,2253.56759277498,2350.405251948273,2350.405251948273,-773.2333849202857,-773.2333849202857,-773.2333849202857,135.664631145847,135.664631145847,135.664631145847,-908.8980160661328,-908.8980160661328,-908.8980160661328,0.0,0.0,0.0,1577.1718670279872
2025-07-01,2341.6987781047596,898.848584888939,2288.96769088854,2341.6987781047596,2341.6987781047596,-715.5477598212158,-715.5477598212158,-715.5477598212158,201.03915772185096,201.03915772185096,201.03915772185096,-916.5869175430668,-916.5869175430668,-916.5869175430668,0.0,0.0,0.0,1626.1510182835439
2025-07-02,2332.992304261246,990.3701344041614,2328.7349603476605,2332.992304261246,2332.992304261246,-690.7654851968722,-690.7654851968722,-690.7654851968722,233.47138643762702,233.47138643762702,233.47138643762702,-924.2368716344992,-924.2368716344992,-924.2368716344992,0.0,0.0,0.0,1642.2268190643736
2025-07-06,2298.1664088871908,744.6912300151893,2166.1281352999767,2298.1664088871908,2298.1664088871908,-841.3028176752802,-841.3028176752802,-841.3028176752802,108.83944472938528,108.83944472938528,108.83944472938528,-950.1422624046654,-950.1422624046654,-950.1422624046654,0.0,0.0,0.0,1456.8635912119107
2025-07-07,2289.4599350436774,761.4254945554189,2166.6439516872974,2289.4599350436774,2289.4599350436774,-818.6834471096329,-818.6834471096329,-818.6834471096329,135.6646311462009,135.6646311462009,135.6646311462009,-954.3480782558338,-954.3480782558338,-954.3480782558338,0.0,0.0,0.0,1470.7764879340446
2025-07-08,2280.7534612001637,786.5524093671968,2223.4424078826987,2280.7534612001637,2280.7534612001637,-756.1910040310439,-756.1910040310439,-756.1910040310439,201.03915771942985,201.03915771942985,201.03915771942985,-957.2301617504739,-957.2301617504739,-957.2301617504739,0.0,0.0,0.0,1524.5624571691196
2025-07-09,2272.0469873566503,819.1627960932192,2219.740925792789,2272.0469873566503,2272.0469873566503,-725.1354999746155,-725.1354999746155,-725.1354999746155,233.4713864363785,233.4713864363785,233.4713864363785,-958.606886410994,-958.606886410994,-958.606886410994,0.0,0.0,0.0,1546.911487382035
2025-07-10,2263.3405135131366,837.3159750929354,2205.9306259857663,2263.3405135131366,2263.3405135131366,-739.5511482059583,-739.5511482059583,-739.5511482059583,218.76751542463288,218.76751542463288,218.76751542463288,-958.318663630591,-958.318663630591,-958.318663630591,0.0,0.0,0.0,1523.7893653071783
2025-07-13,2237.221091982596,705.155109775339,2124.7215643833124,2237.221091982596,2237.221091982596,-837.4264782458672,-837.4264782458672,-837.4264782458672,108.83944472746191,108.83944472746191,108.83944472746191,-946.2659229733289,-946.2659229733289,-946.2659229733289,0.0,0.0,0.0,1399.794613736729
2025-07-14,2228.5146181390814,771.5008323443202,2062.98003073659,2228.5146181390814,2228.5146181390814,-802.6020912048506,-802.6020912048506,-802.6020912048506,135.66463114655483,135.66463114655483,135.66463114655483,-938.2667223514053,-938.2667223514053,-938.2667223514053,0.0,0.0,0.0,1425.9125269342308
2025-07-15,2219.8081442955677,773.5571843908028,2171.833313744768,2219.8081442955677,2219.8081442955677,-727.1883387043731,-727.1883387043731,-727.1883387043731,201.03915772070647,201.03915772070647,201.03915772070647,-928.2274964250795,-928.2274964250795,-928.2274964250795,0.0,0.0,0.0,1492.6198055911946
2025-07-16,2211.1016704520543,852.2524687350895,2232.938742138233,2211.1016704520543,2211.1016704520543,-682.6930268558496,-682.6930268558496,-682.6930268558496,233.4713864370416,233.4713864370416,233.4713864370416,-916.1644132928911,-916.1644132928911,-916.1644132928911,0.0,0.0,0.0,1528.408643596205
2025-07-17,2202.395196608541,827.1108399481843,2189.2709484998095,2202.395196608541,2202.395196608541,-683.3547212681011,-683.3547212681011,-683.3547212681011,218.7675154248207,218.7675154248207,218.7675154248207,-902.1222366929218,-902.1222366929218,-902.1222366929218,0.0,0.0,0.0,1519.04047534044
2025-07-21,2167.569301234487,775.8546680505169,2221.8374958312443,2167.569301234487,2167.569301234487,-692.2443255725734,-692.2443255725734,-692.2443255725734,135.66463114548876,135.66463114548876,135.66463114548876,-827.9089567180621,-827.9089567180621,-827.9089567180621,0.0,0.0,0.0,1475.3249756619134
2025-07-22,2158.862827390972,817.2533960575922,2273.5002246409645,2158.862827390972,2158.862827390972,-604.4053890817047,-604.4053890817047,-604.4053890817047,201.03915772013423,201.03915772013423,201.03915772013423,-805.4445468018388,-805.4445468018388,-805.4445468018388,0.0,0.0,0.0,1554.4574383092674
2025-07-23,2150.1563535474597,951.6955157325689,2231.061437800505,2150.1563535474597,2150.1563535474597,-548.226708870483,-548.226708870483,-548.226708870483,233.47138643453775,233.47138643453775,233.47138643453775,-781.6980953050206,-781.6980953050206,-781.6980953050206,0.0,0.0,0.0,1601.9296446769767
2025-07-24,2141.4498797039464,899.2655752402865,2273.5675973179304,2141.4498797039464,2141.4498797039464,-538.052128978896,-538.052128978896,-538.052128978896,218.7675154259308,218.7675154259308,218.7675154259308,-756.8196444048269,-756.8196444048269,-756.8196444048269,0.0,0.0,0.0,1603.3977507250504
2025-07-27,2115.3304581734046,810.4429453262837,2275.4811298829504,2115.3304581734046,2115.3304581734046,-567.9991270387566,-567.9991270387566,-567.9991270387566,108.83944472823538,108.83944472823538,108.83944472823538,-676.838571766992,-676.838571766992,-676.838571766992,0.0,0.0,0.0,1547.331331134648
2025-07-28,2106.623984329891,904.672485256897,2291.5148031318836,2106.623984329891,2106.623984329891,-513.1688887592826,-513.1688887592826,-513.1688887592826,135.66463114567378,135.66463114567378,135.66463114567378,-648.8335199049565,-648.8335199049565,-648.8335199049565,0.0,0.0,0.0,1593.4550955706081
2025-07-29,2097.9175104863775,985.0309619089358,2462.0275735077307,2097.9175104863775,2097.9175104863775,-419.3019352554685,-419.3019352554685,-419.3019352554685,201.03915771956198,201.03915771956198,201.03915771956198,-620.3410929750305,-620.3410929750305,-620.3410929750305,0.0,0.0,0.0,1678.6155752309091
2025-07-30,2089.2110366428637,1036.9081260253731,2439.852062734024,2089.2110366428637,2089.2110366428637,-357.9756624703617,-357.9756624703617,-357.9756624703617,233.47138643902397,233.47138643902397,233.47138643902397,-591.4470489093857,-591.4470489093857,-591.4470489093857,0.0,0.0,0.0,1731.235374172502
2025-07-31,2080.5045627993504,1063.516497148762,2461.43463552759,2080.5045627993504,2080.5045627993504,-343.4507306773435,-343.4507306773435,-343.4507306773435,218.76751542384977,218.76751542384977,218.76751542384977,-562.2182461011932,-562.2182461011932,-562.2182461011932,0.0,0.0,0.0,1737.053832122007
2025-08-03,2054.3851412688086,972.8657579847322,2390.2308853272048,2054.3851412688086,2054.3851412688086,-364.0636423336874,-364.0636423336874,-364.0636423336874,108.83944472933204,108.83944472933204,108.83944472933204,-472.9030870630195,-472.9030870630195,-472.9030870630195,0.0,0.0,0.0,1690.3214989351213
2025-08-04,2045.678667425295,1010.6447652097676,2412.127479013489,2045.678667425295,2045.678667425295,-306.95930532359426,-306.95930532359426,-306.95930532359426,135.66463114460774,135.66463114460774,135.66463114460774,-442.623936468202,-442.623936468202,-442.623936468202,0.0,0.0,0.0,1738.7193621017009
2025-08-05,2036.972193581783,1169.5223445306053,2489.0606675154404,2036.972193581783,2036.972193581783,-211.0299061525262,-211.0299061525262,-211.0299061525262,201.03915771898966,201.03915771898966,201.03915771898966,-412.0690638715159,-412.0690638715159,-412.0690638715159,0.0,0.0,0.0,1825.9422874292568
2025-08-06,2028.265719738268,1194.7210347849598,2636.0234876887334,2028.265719738268,2028.265719738268,-147.73522251850008,-147.73522251850008,-147.73522251850008,233.47138643777546,233.47138643777546,233.47138643777546,-381.2066089562756,-381.2066089562756,-381.2066089562756,0.0,0.0,0.0,1880.530497219768
2025-08-07,2019.5592458947547,1209.4776986723443,2605.191265885509,2019.5592458947547,2019.5592458947547,-131.22914554820457,-131.22914554820457,-131.22914554820457,218.76751542495992,218.76751542495992,218.76751542495992,-349.99666097316447,-349.99666097316447,-349.99666097316447,0.0,0.0,0.0,1888.3301003465501
2025-08-10,1993.439824364214,1106.0013485916518,2505.4900785335485,1993.439824364214,1993.439824364214,-144.99950773789138,-144.99950773789138,-144.99950773789138,108.83944472900899,108.83944472900899,108.83944472900899,-253.83895246690042,-253.83895246690042,-253.83895246690042,0.0,0.0,0.0,1848.4403166263226
2025-08-11,1984.7333505207005,1218.9217406166097,2683.0571053295585,1984.7333505207005,1984.7333505207005,-85.1436411932299,-85.1436411932299,-85.1436411932299,135.66463114638165,135.66463114638165,135.66463114638165,-220.80827233961153,-220.80827233961153,-220.80827233961153,0.0,0.0,0.0,1899.5897093274705
2025-08-12,1976.0268766771871,1297.3626761375401,2660.05037758928,1976.0268766771871,1976.0268766771871,13.799183086750514,13.799183086750514,13.799183086750514,201.03915772026627,201.03915772026627,201.03915772026627,-187.23997463351583,-187.23997463351583,-187.23997463351583,0.0,0.0,0.0,1989.8260597639376
2025-08-13,1967.3204028336736,1403.124986811731,2792.409150817879,1967.3204028336736,1967.3204028336736,80.34772694522309,80.34772694522309,80.34772694522309,233.47138643718333,233.47138643718333,233.47138643718333,-153.12365949196018,-153.12365949196018,-153.12365949196018,0.0,0.0,0.0,2047.6681297788966
2025-08-14,1958.6139289901587,1406.3981087558996,2733.0153520759404,1958.6139289901587,1958.6139289901587,100.30200192431379,100.30200192431379,100.30200192431379,218.76751542607005,218.76751542607005,218.76751542607005,-118.46551350175622,-118.46551350175622,-118.46551350175622,0.0,0.0,0.0,2058.9159309144725
2025-08-17,1932.4945074596196,1337.8116094212978,2754.095249284068,1932.4945074596196,1932.4945074596196,97.24666920382282,97.24666920382282,97.24666920382282,108.83944473010558,108.83944473010558,108.83944473010558,-11.59277552628277,-11.59277552628277,-11.59277552628277,0.0,0.0,0.0,2029.7411766634425
2025-08-18,1923.7880336161047,1350.6740311701635,2749.9044187175155,1923.7880336161047,1923.7880336161047,160.44003573089043,160.44003573089043,160.44003573089043,135.6646311453155,135.6646311453155,135.6646311453155,24.775404585574893,24.775404585574893,24.775404585574893,0.0,0.0,0.0,2084.228069346995
2025-08-19,1915.0815597725912,1469.8805894451634,2885.5049012901036,1915.0815597725912,1915.0815597725912,262.39095068663704,262.39095068663704,262.39095068663704,201.0391577205277,201.0391577205277,201.0391577205277,61.351792966109244,61.351792966109244,61.351792966109244,0.0,0.0,0.0,2177.472510459228
2025-08-20,1906.3750859290776,1547.7147427663913,2904.3630527533305,1906.3750859290776,1906.3750859290776,331.47983074123766,331.47983074123766,331.47983074123766,233.47138643593485,233.47138643593485,233.47138643593485,98.00844430530287,98.00844430530287,98.00844430530287,0.0,0.0,0.0,2237.854916670315
2025-08-21,1897.6686120855643,1586.4992504824033,2952.558310116179,1897.6686120855643,1897.6686120855643,353.3678073946103,353.3678073946103,353.3678073946103,218.76751542398895,218.76751542398895,218.76751542398895,134.60029197062133,134.60029197062133,134.60029197062133,0.0,0.0,0.0,2251.0364194801746
2025-08-24,1871.5491905550236,1554.746394484021,2931.9980294390343,1871.5491905550236,1871.5491905550236,351.18247401030897,351.18247401030897,351.18247401030897,108.83944472747233,108.83944472747233,108.83944472747233,242.34302928283665,242.34302928283665,242.34302928283665,0.0,0.0,0.0,2222.7316645653327
2025-08-25,1862.84271671151,1604.4077205467743,2995.122179002774,1862.84271671151,1862.84271671151,412.65806047573136,412.65806047573136,412.65806047573136,135.66463114424946,135.66463114424946,135.66463114424946,276.99342933148193,276.99342933148193,276.99342933148193,0.0,0.0,0.0,2275.5007771872415
2025-08-26,1854.1362428679954,1692.2147093298381,3095.65149481768,1854.1362428679954,1854.1362428679954,511.75375160858005,511.75375160858005,511.75375160858005,201.03915771995545,201.03915771995545,201.03915771995545,310.7145938886246,310.7145938886246,310.7145938886246,0.0,0.0,0.0,2365.8899944765753
2025-08-27,1845.4297690244819,1689.3281854496063,3149.0132675819577,1845.4297690244819,1845.4297690244819,576.8066029871585,576.8066029871585,576.8066029871585,233.47138643659784,233.47138643659784,233.47138643659784,343.3352165505606,343.3352165505606,343.3352165505606,0.0,0.0,0.0,2422.2363720116405
2025-08-28,1836.7232951809683,1750.5799802380313,3127.3488458589004,1836.7232951809683,1836.7232951809683,593.4627066955932,593.4627066955932,593.4627066955932,218.76751542509916,218.76751542509916,218.76751542509916,374.695191270494,374.695191270494,374.695191270494,0.0,0.0,0.0,2430.1860018765615
2025-09-01,1801.8973998069143,1730.4429244142348,3155.5893135236693,1801.8973998069143,1801.8973998069143,620.6210411270622,620.6210411270622,620.6210411270622,135.66463114602334,135.66463114602334,135.66463114602334,484.95640998103886,484.95640998103886,484.95640998103886,0.0,0.0,0.0,2422.5184409339763
2025-09-02,1793.1909259633994,1862.4921542422649,3239.43104493291,1793.1909259633994,1793.1909259633994,709.3307265451701,709.3307265451701,709.3307265451701,201.03915771753438,201.03915771753438,201.03915771753438,508.29156882763584,508.29156882763584,508.29156882763584,0.0,0.0,0.0,2502.52165250857
2025-09-03,1784.4844521198859,1839.1940385091395,3321.2631837277117,1784.4844521198859,1784.4844521198859,763.3297203066088,763.3297203066088,763.3297203066088,233.47138643726097,233.47138643726097,233.47138643726097,529.8583338693478,529.8583338693478,529.8583338693478,0.0,0.0,0.0,2547.8141724264947
2025-09-04,1775.7779782763726,1826.0824486348217,3247.6183646808436,1775.7779782763726,1775.7779782763726,768.4391999354149,768.4391999354149,768.4391999354149,218.76751542528677,218.76751542528677,218.76751542528677,549.6716845101281,549.6716845101281,549.6716845101281,0.0,0.0,0.0,2544.2171782117875
2025-09-07,1749.658556745832,1804.8790091611017,3156.0521927454515,1749.658556745832,1749.658556745832,708.0336400963129,708.0336400963129,708.0336400963129,108.83944472895568,108.83944472895568,108.83944472895568,599.1941953673571,599.1941953673571,599.1941953673571,0.0,0.0,0.0,2457.6921968421448
2025-09-08,1740.9520829023184,1759.1808878557033,3213.4389403436676,1740.9520829023184,1740.9520829023184,748.4004164202421,748.4004164202421,748.4004164202421,135.66463114495727,135.66463114495727,135.66463114495727,612.7357852752849,612.7357852752849,612.7357852752849,0.0,0.0,0.0,2489.3524993225606
2025-09-09,1732.245609058805,1853.8763656366534,3246.49783157131,1732.245609058805,1732.245609058805,826.0629721872288,826.0629721872288,826.0629721872288,201.03915771964466,201.03915771964466,201.03915771964466,625.023814467584,625.023814467584,625.023814467584,0.0,0.0,0.0,2558.308581246034
2025-09-10,1723.5391352152915,1878.3731788279617,3273.925523963431,1723.5391352152915,1723.5391352152915,869.694787651155,869.694787651155,869.694787651155,233.47138643792402,233.47138643792402,233.47138643792402,636.2234012132311,636.2234012132311,636.2234012132311,0.0,0.0,0.0,2593.2339228664464
2025-09-11,1714.832661371778,1897.4543489869186,3223.19347232479,1714.832661371778,1714.832661371778,865.2788561181841,865.2788561181841,865.2788561181841,218.767515426397,218.767515426397,218.767515426397,646.5113406917872,646.5113406917872,646.5113406917872,0.0,0.0,0.0,2580.111517489962
2025-09-14,1688.7132398412361,1788.9732209578094,3219.589597139719,1688.7132398412361,1688.7132398412361,782.5730774590867,782.5730774590867,782.5730774590867,108.83944472934247,108.83944472934247,108.83944472934247,673.7336327297443,673.7336327297443,673.7336327297443,0.0,0.0,0.0,2471.286317300323
2025-09-15,1680.0067659977226,1841.5553228734145,3184.009208687508,1680.0067659977226,1680.0067659977226,817.848113016133,817.848113016133,817.848113016133,135.66463114514232,135.66463114514232,135.66463114514232,682.1834818709907,682.1834818709907,682.1834818709907,0.0,0.0,0.0,2497.8548790138557
2025-09-16,1671.300292154209,1917.6593733806576,3280.2034505942656,1671.300292154209,1671.300292154209,891.6253813133278,891.6253813133278,891.6253813133278,201.03915771907242,201.03915771907242,201.03915771907242,690.5862235942556,690.5862235942556,690.5862235942556,0.0,0.0,0.0,2562.925673467537
2025-09-17,1662.5938183106969,1866.2524347704068,3264.1909522374367,1662.5938183106969,1662.5938183106969,932.5431841034632,932.5431841034632,932.5431841034632,233.47138643667554,233.47138643667554,233.47138643667554,699.0717976667878,699.0717976667878,699.0717976667878,0.0,0.0,0.0,2595.13700241416
2025-09-18,1653.8873444671822,1904.350440288627,3257.052728378259,1653.8873444671822,1653.8873444671822,926.5116855595065,926.5116855595065,926.5116855595065,218.76751542591154,218.76751542591154,218.76751542591154,707.7441701335953,707.7441701335953,707.7441701335953,0.0,0.0,0.0,2580.3990300266887
2025-09-21,1627.7679229366415,1755.0901209298859,3134.0054237748773,1627.7679229366415,1627.7679229366415,844.2973557749193,844.2973557749193,844.2973557749193,108.83944472972922,108.83944472972922,108.83944472972922,735.45791104519,735.45791104519,735.45791104519,0.0,0.0,0.0,2472.065278711561
2025-09-22,1619.0614490931268,1824.8162827011029,3197.8041859872155,1619.0614490931268,1619.0614490931268,880.9469864959718,880.9469864959718,880.9469864959718,135.66463114407622,135.66463114407622,135.66463114407622,745.2823553518956,745.2823553518956,745.2823553518956,0.0,0.0,0.0,2500.0084355890986
2025-09-23,1610.3549752496144,1873.6341261266227,3275.8571685407774,1610.3549752496144,1610.3549752496144,956.360791609773,956.360791609773,956.360791609773,201.03915772034904,201.03915772034904,201.03915772034904,755.3216338894239,755.3216338894239,755.3216338894239,0.0,0.0,0.0,2566.7157668593873
2025-09-24,1601.648501406101,1871.4030853965128,3256.3769587788215,1601.648501406101,1601.648501406101,998.9476732094305,998.9476732094305,998.9476732094305,233.47138643925018,233.47138643925018,233.47138643925018,765.4762867701802,765.4762867701802,765.4762867701802,0.0,0.0,0.0,2600.5961746155317
